42,2,4,90,90,0,0,0,7.54502,0,0,3.5013,12,1997
203993,2,4,60,120,0,0,0,7.59237,0,0,3.2867,12,2016
73439,1,4,90,90,0,0,0,7.55964,0,0,3.4599,12,2010
146021,1,8,120,240,0,0,0,0,7.51677,0,3.3181,14,2013
269385,1,5,60,120,0,0,0,0,7.58803,0,2.6469,14,2019
12493,3,6,180,240,0,0,0,7.51464,7.54696,0,4.2566,14,2005
256916,2,6,60,120,0,0,0,7.66889,0,0,3.0197,12,2018
144733,2,4,120,120,0,0,0,7.5541,0,0,3.4026,13,2013
163412,2,2,15,30,0,7.51238,0,0,0,0,1.6042,8,2014
102680,2,4,60,120,0,0,0,7.54638,0,0,3.6449,12,2011
310873,1,4,90,120,0,0,0,7.6048,0,0,3.8227,12,2022
205896,3,5,90,120,0,0,0,7.49557,0,0,3.2953,14,2018
218417,1,4,60,60,0,0,0,7.62396,0,0,2.9191,14,2017
36218,2,4,30,30,0,0,0,7.44062,0,0,2.3494,13,2008
175640,1,4,60,135,0,0,0,7.61613,0,0,4.023,14,2016
4098,1,6,120,120,0,0,0,7.56292,0,0,3.8782,13,2002
281259,1,4,60,90,0,7.51762,0,7.47705,0,0,2.355,8,2019
233371,2,4,45,90,0,7.53445,0,7.51147,0,0,2.5579,12,2017
271055,1,5,60,150,0,0,0,7.60431,0,0,3.2594,14,2020
217372,2,4,30,60,0,7.50908,0,0,0,0,1.9281,10,2017
43015,2,5,45,90,0,0,0,7.53002,0,0,3.0965,12,2009
198928,2,5,45,45,0,0,0,7.52347,0,0,2.5815,8,2016
178900,2,8,15,15,0,0,7.47869,0,0,0,1.2649,14,2015
196340,2,4,90,90,0,0,0,7.53975,0,0,3.3099,14,2016
175155,2,4,120,180,0,0,0,7.54337,0,0,3.8386,14,2015
172287,2,4,60,90,0,0,0,7.49306,0,0,2.6034,10,2015
132531,2,5,45,45,0,0,0,7.46479,0,0,2.7749,13,2014
266524,1,5,30,60,0,7.47948,0,0,0,0,2.1324,10,2019
263918,1,100,30,45,0,7.48258,0,0,0,0,1.8816,10,2019
30549,2,4,45,45,0,7.42296,0,7.36075,0,0,2.4019,8,2008
262712,2,4,30,60,0,0,0,7.46047,0,0,2.638,12,2019
118048,2,2,60,60,0,0,0,7.45752,0,0,2.3416,12,2012
161970,2,4,120,120,0,0,0,7.4439,0,0,3.9277,13,2014
274364,2,2,30,60,0,0,0,7.49272,0,0,2.2575,12,2019
220877,2,4,45,75,0,0,0,7.48536,0,0,2.8892,12,2017
254640,3,7,20,60,0,0,7.50939,0,0,0,1.041,8,2018
2511,1,8,60,120,0,0,0,0,7.46116,0,2.6766,13,1982
127023,2,5,90,120,0,0,0,7.45839,0,0,3.0014,13,2012
271324,1,5,30,60,0,0,0,7.45314,0,0,2.3131,14,2019
147020,2,2,20,20,0,0,0,7.38955,0,0,1.925,12,2014
308765,1,4,45,150,0,0,0,7.53061,0,0,3.7461,12,2020
233398,2,5,60,90,0,0,0,7.51399,0,0,2.844,13,2018
304783,1,6,30,60,0,0,0,7.53061,0,0,3.127,12,2021
12,2,5,45,60,0,0,0,7.45055,0,0,2.3379,12,1999
291453,2,5,15,15,0,7.50971,0,0,0,0,1.371,9,2019
34635,2,4,60,90,0,7.42535,0,7.39444,0,0,2.4618,10,2008
146652,1,5,30,60,0,0,0,0,7.51541,0,2.6996,17,2014
14996,2,5,30,60,0,7.41823,0,0,0,0,1.9216,8,2005
251661,1,4,30,90,0,0,0,0,7.93345,0,3.5556,14,2022
328871,1,4,45,60,0,0,0,7.44126,0,0,2.9147,14,2021
77423,1,2,30,60,0,0,0,0,0,0,3.2068,13,2011
283948,2,4,60,120,0,0,0,7.52621,0,0,3.382,12,2019
103885,2,2,30,45,0,0,0,0,0,7.35634,2.4965,14,2012
463,2,2,20,20,0,0,0,0,0,0,3.2521,13,1993
296151,1,4,60,90,0,0,0,7.49202,0,0,3.4649,12,2020
148949,2,5,40,60,0,7.42989,0,7.40684,0,0,2.5822,10,2014
265188,2,4,90,120,0,0,0,7.50996,0,0,3.0335,12,2019
189932,2,4,60,60,0,0,0,7.48673,0,0,2.5528,14,2016
233867,1,100,25,25,0,7.42424,0,0,0,0,1.8367,10,2018
244522,1,4,30,30,0,7.43673,0,0,0,0,1.8784,8,2018
82222,3,5,60,180,0,0,0,7.46017,7.53369,0,3.1863,12,2014
268864,2,2,45,60,0,0,0,0,0,7.50331,2.2481,14,2019
249259,2,4,30,30,0,0,0,0,0,0,2.3032,14,2018
54043,2,2,30,30,0,7.39272,0,0,0,0,1.4665,12,2009
43111,3,4,60,120,0,0,0,7.41079,7.44745,0,3.1998,13,2009
329082,2,2,20,40,0,0,0,7.43026,0,0,2.262,14,2021
9609,2,4,120,120,0,0,0,0,7.51372,7.63135,3.8436,12,2004
364073,2,2,30,30,0,7.50454,0,7.45953,0,0,1.9726,10,2022
209418,2,4,30,30,0,0,0,7.39919,0,0,2.1676,14,2016
104162,1,5,120,120,0,0,0,0,7.3818,0,3.2127,14,2012
188920,1,6,45,120,0,0,0,0,7.44192,0,3.3021,18,2017
287954,2,4,30,45,0,7.42767,0,0,0,0,2.0518,8,2019
10630,2,8,30,60,0,0,0,0,0,7.3203,2.2751,8,2004
294484,2,4,20,40,0,0,0,7.44309,0,0,1.9691,9,2020
310100,1,5,90,180,0,0,0,0,7.65183,0,3.8951,12,2022
282524,1,5,60,60,0,7.39835,0,0,7.3922,0,2.0459,10,2019
277659,1,1,20,60,0,0,0,0,7.6397,0,2.5895,14,2021
39463,3,5,60,120,0,0,0,7.31465,7.28716,0,2.5848,12,2008
17133,2,6,120,120,0,0,0,7.41328,0,0,3.0174,10,2005
235802,1,2,60,180,0,0,0,7.56317,7.81717,0,4.0084,12,2018
155426,1,4,90,90,0,0,0,7.35764,0,0,2.6489,13,2014
128882,5,10,30,30,0,0,7.31677,0,0,0,1.7373,13,2012
199561,1,4,30,45,0,7.35903,0,0,0,0,1.9228,14,2017
25021,2,2,180,180,0,0,0,0,0,7.80796,2.788,14,2011
366161,1,2,40,70,0,7.54717,0,7.48521,0,0,2.6296,10,2022
70149,1,4,60,180,0,0,0,7.41828,0,0,3.8882,13,2011
283355,2,6,120,180,0,0,0,7.39305,7.433,0,3.9941,14,2019
103343,3,6,120,240,0,0,0,7.30555,0,0,3.7229,14,2011
31627,2,3,30,60,0,7.40341,0,0,0,0,1.9747,8,2007
150376,2,5,60,120,0,0,0,0,7.2864,0,3.0116,13,2014
271896,1,4,120,180,0,0,0,0,7.42407,0,2.5215,14,2019
123260,1,4,60,90,0,0,0,7.34268,0,0,2.7661,8,2012
171131,2,8,45,60,0,0,7.36435,0,7.32852,0,2.1823,14,2016
242302,2,5,60,60,0,7.3684,0,0,0,0,2.1185,14,2018
188,2,2,30,180,0,0,0,0,0,0,3.9294,8,-2200
350184,1,5,45,90,0,0,0,7.3861,0,0,2.8698,13,2023
104006,2,4,60,90,0,0,0,7.34346,0,0,3.0674,12,2011
314491,1,4,60,90,0,7.41447,0,7.37325,0,0,2.2259,10,2021
332772,1,4,90,120,0,0,0,7.4929,0,0,3.4016,14,2022
300531,1,4,45,60,0,0,0,7.3487,7.38016,0,2.6209,10,2020
339789,1,6,25,30,0,7.46947,0,0,7.48798,0,2.5089,10,2021
148228,2,4,30,30,0,7.30097,0,0,0,0,1.7826,10,2014
182631,2,2,20,20,0,0,0,7.36739,0,0,1.8978,12,2015
118,3,5,45,45,0,0,0,7.32908,0,0,2.2894,10,1992
822,2,5,30,45,0,7.28936,0,0,0,0,1.8968,7,2000
245638,2,4,60,90,0,0,0,7.37034,0,0,3.2478,14,2018
221194,1,4,90,120,0,0,0,7.32442,0,0,3.0402,8,2017
195421,2,4,90,120,0,0,0,0,7.4089,0,2.8872,13,2017
21050,2,2,60,180,0,0,0,0,0,7.76945,3.2503,12,2006
306735,1,1,20,40,0,0,0,7.34459,0,0,2.3891,12,2020
285967,2,5,90,90,0,0,0,7.37789,0,0,3.0893,14,2021
126042,1,5,40,200,0,0,0,7.36566,0,0,3.5461,14,2013
365717,2,4,45,90,0,7.48871,0,7.46586,0,0,2.5065,13,2022
283155,1,4,30,45,0,7.34533,0,0,0,0,2.1774,10,2020
293014,2,5,45,45,0,0,0,7.35287,0,0,2.0989,10,2020
91,2,2,480,480,0,0,0,0,0,7.90121,3.8529,14,1999
258779,1,6,60,80,0,0,0,7.41732,0,0,2.2229,10,2022
227935,2,5,45,125,0,0,0,7.41256,0,0,3.0,13,2022
7854,2,2,30,60,0,0,0,0,0,0,2.6583,9,2003
295486,2,4,30,30,0,7.38626,0,7.35559,0,0,1.9899,10,2020
322289,1,4,60,120,0,0,0,7.46364,0,0,3.859,14,2023
9209,2,5,30,60,0,7.28041,0,0,0,0,1.833,8,2004
54998,2,5,60,90,0,0,0,7.29678,0,0,2.8163,13,2009
224037,2,2,15,30,0,7.32173,0,0,0,0,1.3645,11,2017
146886,1,4,90,120,0,0,0,7.34983,0,0,3.566,12,2014
241451,1,4,45,90,0,0,0,7.41596,7.56486,0,2.8571,14,2019
188834,5,10,45,45,0,0,7.21698,0,0,0,1.743,13,2016
269207,2,4,60,60,0,7.32799,0,7.30196,0,0,2.6688,12,2019
129437,1,5,30,60,0,0,0,0,7.27173,0,2.4328,14,2012
156129,4,12,20,20,0,0,7.32526,0,0,0,1.5838,14,2014
232832,2,5,30,45,0,7.32742,0,7.28278,0,0,1.6849,8,2017
158600,2,2,15,15,0,7.3082,0,0,0,0,1.6866,10,2013
318977,1,4,15,45,0,7.3216,0,0,0,0,1.1056,12,2020
176189,1,6,60,180,0,0,0,0,7.29059,0,2.4877,14,2015
169426,1,4,60,90,0,0,0,7.27379,0,0,2.4332,10,2016
555,1,5,75,100,0,0,0,7.30435,0,0,3.2423,12,2000
192291,2,8,20,20,0,7.26683,0,0,0,0,1.3047,8,2016
109276,2,4,90,120,0,0,0,7.37162,0,0,4.3633,12,2014
199478,2,4,30,45,0,7.28455,0,0,0,0,1.6812,8,2016
274637,2,4,20,40,0,0,0,7.29772,0,0,1.9276,9,2019
223040,2,6,20,20,0,7.30806,0,0,0,0,1.8,14,2017
223321,1,5,120,180,0,0,0,0,7.3408,0,2.7559,16,2018
321608,2,4,90,180,0,0,0,7.47435,0,0,4.1054,14,2023
9216,2,4,90,90,0,0,0,7.31956,0,0,3.3717,12,2004
194655,2,4,20,20,0,0,0,0,0,0,1.7266,8,2016
176494,2,5,30,50,0,7.27234,0,7.2568,0,0,2.2535,8,2015
165722,2,2,10,10,0,7.32805,7.38311,0,0,0,1.0632,8,2014
239188,1,4,60,90,0,0,0,0,7.28418,0,2.0583,12,2018
19857,2,5,60,60,0,0,0,7.28688,0,0,2.9282,12,2005
228341,2,4,60,90,0,0,0,7.32937,0,0,3.3453,14,2017
421,2,7,180,360,0,0,0,7.37694,0,0,4.1603,14,1986
198994,2,4,20,20,0,0,0,7.22641,0,0,1.8566,12,2016
300322,1,4,50,140,0,0,0,7.37527,0,0,3.3004,12,2020
20551,3,5,90,120,0,0,0,7.27906,0,0,3.3637,12,2006
3,2,4,30,60,0,0,0,7.26912,0,0,2.4748,10,1998
260605,3,8,30,45,0,7.30118,7.36442,0,0,0,1.4574,8,2018
31481,2,4,60,60,0,0,0,0,7.22873,0,2.3305,10,2007
299659,2,4,180,240,0,0,0,7.42724,0,0,3.65,14,2021
27708,2,2,90,120,0,0,0,7.2989,0,0,3.2036,12,2007
128621,2,6,90,90,0,0,0,7.27377,0,0,2.9306,13,2013
224783,2,5,45,150,0,0,0,7.32159,0,0,3.0841,14,2018
146508,2,4,90,90,0,0,0,0,7.2504,0,2.5941,12,2015
27833,3,5,90,90,0,0,0,7.30024,0,0,3.4568,10,2009
286096,1,5,90,120,0,0,0,7.2372,0,0,2.9256,12,2019
305096,1,4,60,120,0,0,0,7.32289,0,0,3.28,12,2022
316377,3,7,30,30,0,7.33308,0,7.26892,0,0,2.2936,10,2020
232405,2,6,60,90,0,0,0,0,7.32231,0,2.8282,14,2018
140620,1,5,120,120,0,0,0,7.25925,0,0,3.3333,14,2013
240980,5,20,30,120,0,0,7.59345,0,0,0,2.9542,15,2022
127060,2,4,60,120,0,0,0,7.28489,0,0,3.732,12,2013
364011,1,4,75,150,0,0,0,7.44265,0,0,3.8829,12,2022
204583,2,4,15,25,0,7.2125,0,0,0,0,1.221,8,2016
155068,2,4,60,60,0,0,0,0,7.29691,0,2.5331,13,2014
760,2,2,30,30,0,0,0,7.22008,0,0,1.8941,12,2000
144344,2,5,60,120,0,0,0,7.2809,0,0,3.0805,12,2013
92828,3,12,30,30,0,0,7.25654,0,0,0,1.1699,8,2011
302723,3,7,120,240,0,0,0,0,7.4307,0,2.1111,14,2020
311193,2,4,120,120,0,0,0,7.30017,0,0,3.1549,12,2020
108745,2,4,60,60,0,0,0,7.19607,0,0,2.7804,14,2012
246784,3,5,30,50,0,7.24378,0,7.22248,0,0,2.2273,10,2018
206718,2,6,45,60,0,0,0,7.23765,0,0,2.0386,14,2017
2655,2,2,20,20,0,0,0,0,0,0,2.3181,9,2000
176734,1,5,60,120,0,0,0,7.29924,0,0,3.0424,13,2016
298047,1,4,40,40,0,7.24035,0,0,0,0,1.8205,14,2020
66589,2,5,60,90,0,0,0,7.25611,0,0,3.0855,12,2010
155873,2,6,120,120,0,0,0,7.32275,0,0,3.1942,12,2014
97207,2,4,90,90,0,0,0,7.207,7.23113,0,3.6254,13,2011
230253,1,4,20,45,0,0,0,7.26396,0,0,1.8598,12,2018
139976,2,4,90,120,0,0,0,7.26109,7.38795,0,3.1491,14,2015
244271,2,6,20,40,0,7.30862,0,0,0,0,2.1389,8,2018
22545,2,5,90,120,0,0,0,7.23455,0,0,3.1258,10,2007
46213,4,8,30,30,0,0,7.23918,0,0,0,1.0683,12,2009
38453,1,5,30,30,0,0,0,0,7.20489,0,2.9692,12,2008
160477,2,2,15,20,0,0,0,0,0,0,1.6589,10,2014
187617,1,4,60,120,0,0,0,0,7.40595,0,3.2647,13,2017
291572,1,6,45,150,0,0,0,7.23609,7.22094,0,4.0992,10,2021
256680,1,4,100,120,0,0,0,0,7.49301,0,2.6413,10,2022
181279,2,5,120,180,0,0,0,0,7.22206,0,3.2738,14,2015
154203,1,4,45,90,0,0,0,7.16424,0,0,2.7679,10,2014
323612,1,4,120,120,0,0,0,7.27947,0,0,3.7228,12,2021
143693,1,4,20,80,0,0,0,7.22116,0,0,2.9531,13,2013
93260,2,4,30,60,0,0,0,7.17834,0,0,2.5223,9,2011
297562,2,5,90,120,0,0,0,7.29142,0,0,3.2328,13,2021
54138,2,6,120,180,0,0,0,7.25514,0,0,3.5064,12,2009
245655,3,5,45,60,0,0,0,0,7.34981,0,2.2639,14,2019
270633,1,4,60,60,0,0,0,7.35274,0,0,2.95,14,2019
59294,2,4,180,240,0,0,0,7.20217,7.28184,0,3.791,14,2010
257499,1,6,120,180,0,0,0,0,7.26741,0,3.3507,14,2018
48726,2,4,90,90,0,0,0,7.17503,0,0,2.5667,13,2010
227789,2,4,60,90,0,0,0,7.22568,0,0,3.205,12,2017
209685,2,5,30,45,0,7.16332,0,0,0,0,1.7973,8,2017
54,2,4,90,90,0,0,0,7.15918,0,0,2.7824,10,1999
2653,2,4,45,60,0,7.15523,0,0,0,0,1.6939,8,1982
284653,1,5,45,75,0,0,0,7.27978,0,0,2.901,13,2021
136888,2,4,60,60,0,0,0,7.19771,0,0,2.7491,13,2013
129622,2,4,20,20,0,7.11897,0,0,0,0,1.1865,10,2012
163967,1,5,30,45,0,0,0,7.12585,0,0,2.1516,14,2015
172,3,6,30,30,0,7.15786,0,0,0,0,1.2527,10,1997
203420,1,6,60,120,0,0,0,0,7.2462,0,2.5536,12,2016
13122,2,4,120,180,0,0,0,7.29768,0,0,4.3202,14,2004
50,2,2,30,30,0,7.14277,0,0,0,0,1.4814,10,1999
5,2,6,90,90,0,0,0,7.13806,0,0,2.4994,12,1963
184921,2,4,40,60,0,7.19352,0,7.16679,0,0,2.3042,12,2017
172081,1,4,45,90,0,7.18643,0,0,7.18613,0,2.3101,12,2015
285192,1,3,90,150,0,0,0,0,7.27895,0,1.8952,14,2021
188866,1,8,45,75,0,7.22073,0,0,0,0,2.3232,12,2016
111341,2,5,90,150,0,0,0,7.28325,0,0,3.688,14,2012
193037,2,5,60,120,0,0,0,0,7.22761,0,3.3529,14,2016
40692,2,5,40,80,0,7.10857,0,7.0817,0,0,2.3483,8,2009
172818,2,4,90,90,0,0,0,0,7.13894,0,2.5242,13,2015
140934,2,4,30,30,0,7.15445,0,0,0,0,2.1416,8,2015
295374,1,8,25,25,0,7.24618,0,0,0,0,1.9153,14,2022
304420,1,4,70,100,0,0,0,7.22929,0,0,3.6379,12,2020
25292,2,4,180,180,0,0,0,0,7.17995,0,3.2453,13,2010
234277,1,5,20,100,0,0,0,7.22418,0,0,2.8389,12,2017
222509,1,4,60,90,0,0,0,7.18891,0,0,3.3377,14,2018
146439,2,2,45,90,0,0,0,0,0,7.35331,2.702,14,2013
319966,2,4,30,45,0,0,0,7.21945,0,0,2.1193,14,2020
21241,1,4,30,30,0,0,0,7.12529,0,0,2.614,13,2006
45315,2,4,90,90,0,0,0,7.15651,0,0,3.5674,12,2009
297030,1,4,60,120,0,0,0,7.2354,0,0,4.0636,14,2020
176920,2,6,45,90,0,0,0,7.16115,0,0,2.2113,14,2015
219513,2,4,30,45,0,7.15367,0,0,0,0,1.6586,8,2017
77130,2,4,120,240,0,0,0,7.13286,0,0,3.8979,13,2010
47,3,5,60,60,0,7.17207,0,7.15571,0,0,2.2481,12,1999
351913,1,4,60,100,0,0,0,7.26984,0,0,3.4167,14,2022
59959,2,6,90,90,0,0,0,7.11885,7.13104,0,2.6424,14,2011
39856,3,8,30,30,0,0,7.09205,0,0,0,1.2003,8,2008
150145,2,8,30,30,0,7.18683,0,0,0,0,1.686,8,2013
318184,1,4,60,120,0,0,0,7.20744,0,0,3.5629,14,2021
199042,2,4,30,60,0,7.10923,0,0,7.0617,0,2.0687,11,2016
63888,2,4,45,60,0,0,0,7.12145,0,0,2.7614,12,2010
181304,2,7,42,42,0,7.08554,0,0,7.06939,0,1.8991,10,2015
70919,2,4,45,45,0,7.10081,0,0,0,0,1.9778,8,2011
163745,2,2,120,120,0,0,0,0,7.2928,7.38595,3.16,14,2015
234,2,2,40,200,0,0,0,0,0,7.63057,3.4547,12,1996
37046,1,4,60,60,0,0,0,7.09689,0,0,2.9053,12,2008
246192,2,4,40,50,0,7.15945,0,0,0,0,2.0,14,2018
374173,2,2,30,30,0,0,0,7.20313,0,0,2.025,12,2023
119890,2,2,30,30,0,0,0,7.12358,0,0,2.3503,13,2012
41114,5,10,30,30,0,0,7.04407,0,0,0,1.5932,13,2009
192458,1,4,60,90,0,0,0,7.18537,0,0,2.8961,14,2016
234487,2,5,60,120,0,0,0,7.1632,0,0,3.2987,12,2017
262211,1,4,90,180,0,0,0,7.25895,0,0,4.3592,13,2019
128271,1,5,45,45,0,0,0,7.18299,0,0,2.9075,13,2012
301880,1,4,60,80,0,0,0,7.20493,0,0,2.7128,12,2020
329839,3,6,30,30,0,0,7.36236,0,0,0,1.0841,10,2021
101721,2,2,90,90,0,0,0,0,0,0,3.6816,13,2012
8217,2,4,45,60,0,0,0,7.0929,0,0,2.2856,10,2004
277085,2,6,20,20,0,7.15149,7.20704,0,0,0,1.1307,10,2019
318084,2,4,30,60,0,0,0,7.14558,0,0,2.2892,12,2020
90137,2,4,60,120,0,0,0,0,7.17,0,2.3333,14,2011
244711,1,4,90,90,0,0,0,7.17988,0,0,3.3898,14,2018
245934,2,4,45,75,0,0,0,7.17055,0,0,2.5083,10,2018
336986,1,5,60,60,0,7.12293,0,7.07684,0,0,2.2079,10,2022
155987,2,4,30,60,0,0,0,7.09628,0,0,2.3221,14,2014
25554,2,5,45,75,0,0,0,7.12648,0,0,2.7422,10,2007
250458,1,5,60,90,0,0,0,7.15002,0,0,3.0813,12,2018
24480,2,4,90,120,0,0,0,7.09837,0,0,2.815,12,2006
39683,1,4,60,120,0,0,0,7.13094,0,0,3.1138,10,2009
269210,1,4,30,30,0,7.16185,0,0,0,0,2.2927,10,2019
260428,1,5,45,60,0,0,0,7.15649,0,0,2.4265,8,2018
195539,2,5,60,90,0,0,0,7.12995,0,0,2.6324,14,2017
